MR;type;STC_id;STC_n_parameters;number_of_FUTCs;local_distance;source_parameters_list;added_parameters_futc_1;removed_parameters_futc_1;changed_parameters_futc_1;added_parameters_futc_2;removed_parameters_futc_2;changed_parameters_futc_2;added_parameters_futc_3;removed_parameters_futc_3;changed_parameters_futc_3;added_parameters_futc_4;removed_parameters_futc_4;changed_parameters_futc_4;added_parameters_futc_5;removed_parameters_futc_5;changed_parameters_futc_5;added_parameters_futc_6;removed_parameters_futc_6;changed_parameters_futc_6
MR416;CONJUNCTIVE_CONTRACT;Test-15;10;2;10;[citizenship, secondCitizenship, countryOfBirth, confederation, monthBirth, yearBirth, minAge, minYear, maxYear, maxHeight];[];[citizenship, confederation, countryOfBirth, maxHeight, maxYear, minAge, minYear, secondCitizenship];[];[];[monthBirth, yearBirth];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR261;CONJUNCTIVE_EXTEND;Test-09;10;2;5;[placeOfBirth, exactSearch, citizenship, countryOfBirth, dayBirth, monthBirth, maxAge, maxYear, minHeight, maxHeight];[confederation, minYear, secondCitizenship, yearBirth];[];[];[minAge];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR52;CONJUNCTIVE_EXTEND;Test-02;12;3;3;[placeOfBirth, citizenship, secondCitizenship, countryOfBirth, confederation, dayBirth, monthBirth, yearBirth, maxAge, maxYear, minHeight, maxHeight];[minYear];[];[];[minAge];[];[];[exactSearch];[];[];[];[];[];[];[];[];[];[];[]
MR484;CONJUNCTIVE_CONTRACT;Test-17;8;4;8;[exactSearch, secondCitizenship, dayBirth, yearBirth, maxAge, minYear, maxYear, minHeight];[];[minYear];[];[];[maxYear, secondCitizenship, yearBirth];[];[];[dayBirth, exactSearch];[];[];[maxAge, minHeight];[];[];[];[];[];[];[]
MR453;CONJUNCTIVE_CONTRACT;Test-16;9;2;9;[placeOfBirth, exactSearch, citizenship, countryOfBirth, monthBirth, yearBirth, minYear, maxYear, maxHeight];[];[citizenship, countryOfBirth, maxHeight, maxYear, minYear, yearBirth];[];[];[exactSearch, monthBirth, placeOfBirth];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR92;CONJUNCTIVE_CONTRACT;Test-04;9;2;9;[placeOfBirth, exactSearch, secondCitizenship, countryOfBirth, minAge, maxAge, minYear, maxYear, maxHeight];[];[countryOfBirth, maxHeight, maxYear, minAge];[];[];[exactSearch, maxAge, minYear, placeOfBirth, secondCitizenship];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR409;EQUIVALENCE_EXTEND;Test-14;10;1;1;[placeOfBirth, citizenship, countryOfBirth, dayBirth, yearBirth, minAge, minYear, maxYear, minHeight, maxHeight];[maxAge:150];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR153;CONJUNCTIVE_CONTRACT;Test-06;10;4;10;[citizenship, countryOfBirth, confederation, dayBirth, monthBirth, yearBirth, minAge, maxAge, minYear, minHeight];[];[confederation, minAge, minYear];[];[];[citizenship, dayBirth, yearBirth];[];[];[countryOfBirth, maxAge, minHeight];[];[];[monthBirth];[];[];[];[];[];[];[]
MR383;CONJUNCTIVE_CONTRACT;Test-14;10;3;10;[placeOfBirth, citizenship, countryOfBirth, dayBirth, yearBirth, minAge, minYear, maxYear, minHeight, maxHeight];[];[citizenship, yearBirth];[];[];[countryOfBirth, maxHeight, maxYear, minAge, minHeight, minYear, placeOfBirth];[];[];[dayBirth];[];[];[];[];[];[];[];[];[];[]
MR316;CONJUNCTIVE_EXTEND;Test-11;9;2;6;[secondCitizenship, countryOfBirth, dayBirth, monthBirth, minAge, maxAge, minYear, maxYear, maxHeight];[citizenship, confederation, minHeight, placeOfBirth, yearBirth];[];[];[exactSearch];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR129;CONJUNCTIVE_EXTEND;Test-05;8;3;7;[placeOfBirth, exactSearch, citizenship, secondCitizenship, confederation, yearBirth, minAge, maxYear];[countryOfBirth, maxAge, minHeight, minYear, monthBirth];[];[];[dayBirth];[];[];[maxHeight];[];[];[];[];[];[];[];[];[];[];[]
MR232;CONJUNCTIVE_EXTEND;Test-08;10;3;5;[placeOfBirth, citizenship, confederation, monthBirth, yearBirth, minAge, maxAge, minYear, maxYear, minHeight];[maxHeight];[];[];[countryOfBirth, dayBirth, secondCitizenship];[];[];[exactSearch];[];[];[];[];[];[];[];[];[];[];[]
MR340;CONJUNCTIVE_CONTRACT;Test-12;13;4;13;[placeOfBirth, secondCitizenship, countryOfBirth, confederation, dayBirth, monthBirth, yearBirth, minAge, maxAge, minYear, maxYear, minHeight, maxHeight];[];[confederation, countryOfBirth, maxAge, maxYear, minAge, minHeight, monthBirth];[];[];[dayBirth, minYear, placeOfBirth, yearBirth];[];[];[maxHeight];[];[];[secondCitizenship];[];[];[];[];[];[];[]
MR452;CONJUNCTIVE_CONTRACT;Test-16;9;3;9;[placeOfBirth, exactSearch, citizenship, countryOfBirth, monthBirth, yearBirth, minYear, maxYear, maxHeight];[];[citizenship, exactSearch, minYear, monthBirth, yearBirth];[];[];[countryOfBirth, maxYear, placeOfBirth];[];[];[maxHeight];[];[];[];[];[];[];[];[];[];[]
MR234;CONJUNCTIVE_EXTEND;Test-08;10;3;5;[placeOfBirth, citizenship, confederation, monthBirth, yearBirth, minAge, maxAge, minYear, maxYear, minHeight];[countryOfBirth, maxHeight];[];[];[dayBirth, secondCitizenship];[];[];[exactSearch];[];[];[];[];[];[];[];[];[];[];[]
MR492;CONJUNCTIVE_EXTEND;Test-17;8;2;7;[exactSearch, secondCitizenship, dayBirth, yearBirth, maxAge, minYear, maxYear, minHeight];[citizenship];[];[];[confederation, countryOfBirth, maxHeight, minAge, monthBirth, placeOfBirth];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR389;CONJUNCTIVE_CONTRACT;Test-14;10;4;10;[placeOfBirth, citizenship, countryOfBirth, dayBirth, yearBirth, minAge, minYear, maxYear, minHeight, maxHeight];[];[countryOfBirth, maxHeight, minHeight];[];[];[citizenship, maxYear, placeOfBirth];[];[];[minAge, yearBirth];[];[];[dayBirth, minYear];[];[];[];[];[];[];[]
MR478;CONJUNCTIVE_CONTRACT;Test-17;8;4;8;[exactSearch, secondCitizenship, dayBirth, yearBirth, maxAge, minYear, maxYear, minHeight];[];[dayBirth, minHeight, minYear];[];[];[exactSearch, maxYear, secondCitizenship];[];[];[maxAge];[];[];[yearBirth];[];[];[];[];[];[];[]
MR345;CONJUNCTIVE_EXTEND;Test-12;13;1;2;[placeOfBirth, secondCitizenship, countryOfBirth, confederation, dayBirth, monthBirth, yearBirth, minAge, maxAge, minYear, maxYear, minHeight, maxHeight];[citizenship, exactSearch];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR391;CONJUNCTIVE_CONTRACT;Test-14;10;4;10;[placeOfBirth, citizenship, countryOfBirth, dayBirth, yearBirth, minAge, minYear, maxYear, minHeight, maxHeight];[];[countryOfBirth, dayBirth, minHeight, placeOfBirth];[];[];[citizenship, minYear];[];[];[minAge, yearBirth];[];[];[maxHeight, maxYear];[];[];[];[];[];[];[]
MR399;CONJUNCTIVE_EXTEND;Test-14;10;2;5;[placeOfBirth, citizenship, countryOfBirth, dayBirth, yearBirth, minAge, minYear, maxYear, minHeight, maxHeight];[confederation, exactSearch, maxAge];[];[];[monthBirth, secondCitizenship];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR162;CONJUNCTIVE_CONTRACT;Test-06;10;4;10;[citizenship, countryOfBirth, confederation, dayBirth, monthBirth, yearBirth, minAge, maxAge, minYear, minHeight];[];[maxAge, monthBirth, yearBirth];[];[];[confederation, dayBirth, minAge, minYear];[];[];[countryOfBirth, minHeight];[];[];[citizenship];[];[];[];[];[];[];[]
MR112;EQUIVALENCE_EXTEND;Test-04;9;1;1;[placeOfBirth, exactSearch, secondCitizenship, countryOfBirth, minAge, maxAge, minYear, maxYear, maxHeight];[minHeight:0];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR314;CONJUNCTIVE_CONTRACT;Test-11;9;3;9;[secondCitizenship, countryOfBirth, dayBirth, monthBirth, minAge, maxAge, minYear, maxYear, maxHeight];[];[maxYear];[];[];[countryOfBirth, maxAge, monthBirth];[];[];[dayBirth, maxHeight, minAge, minYear, secondCitizenship];[];[];[];[];[];[];[];[];[];[]
MR371;CONJUNCTIVE_EXTEND;Test-13;10;2;5;[exactSearch, citizenship, secondCitizenship, countryOfBirth, confederation, dayBirth, monthBirth, minAge, maxAge, minHeight];[maxHeight];[];[];[maxYear, minYear, placeOfBirth, yearBirth];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR217;CONJUNCTIVE_CONTRACT;Test-08;10;3;10;[placeOfBirth, citizenship, confederation, monthBirth, yearBirth, minAge, maxAge, minYear, maxYear, minHeight];[];[citizenship, maxAge, minAge, minYear, monthBirth, yearBirth];[];[];[confederation, maxYear, placeOfBirth];[];[];[minHeight];[];[];[];[];[];[];[];[];[];[]
MR434;CONJUNCTIVE_EXTEND;Test-15;10;3;5;[citizenship, secondCitizenship, countryOfBirth, confederation, monthBirth, yearBirth, minAge, minYear, maxYear, maxHeight];[dayBirth, exactSearch, placeOfBirth];[];[];[maxAge];[];[];[minHeight];[];[];[];[];[];[];[];[];[];[];[]
MR428;CONJUNCTIVE_EXTEND;Test-15;10;3;5;[citizenship, secondCitizenship, countryOfBirth, confederation, monthBirth, yearBirth, minAge, minYear, maxYear, maxHeight];[exactSearch, maxAge];[];[];[minHeight];[];[];[dayBirth, placeOfBirth];[];[];[];[];[];[];[];[];[];[];[]
MR397;CONJUNCTIVE_EXTEND;Test-14;10;2;5;[placeOfBirth, citizenship, countryOfBirth, dayBirth, yearBirth, minAge, minYear, maxYear, minHeight, maxHeight];[confederation, exactSearch, maxAge, secondCitizenship];[];[];[monthBirth];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR68;CONJUNCTIVE_CONTRACT;Test-03;9;4;9;[placeOfBirth, confederation, dayBirth, monthBirth, minAge, minYear, maxYear, minHeight, maxHeight];[];[dayBirth, minAge, minYear];[];[];[maxYear, placeOfBirth];[];[];[confederation, monthBirth];[];[];[maxHeight, minHeight];[];[];[];[];[];[];[]
MR425;CONJUNCTIVE_EXTEND;Test-15;10;2;5;[citizenship, secondCitizenship, countryOfBirth, confederation, monthBirth, yearBirth, minAge, minYear, maxYear, maxHeight];[minHeight, placeOfBirth];[];[];[dayBirth, exactSearch, maxAge];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR387;CONJUNCTIVE_CONTRACT;Test-14;10;4;10;[placeOfBirth, citizenship, countryOfBirth, dayBirth, yearBirth, minAge, minYear, maxYear, minHeight, maxHeight];[];[minAge, minHeight, minYear, yearBirth];[];[];[citizenship, countryOfBirth, dayBirth, maxHeight];[];[];[placeOfBirth];[];[];[maxYear];[];[];[];[];[];[];[]
MR349;DISJOINT_EXTEND;Test-12;13;4;4;[placeOfBirth, secondCitizenship, countryOfBirth:Spain, confederation, dayBirth, monthBirth, yearBirth, minAge, maxAge, minYear, maxYear, minHeight, maxHeight];[];[];[countryOfBirth:Haiti];[];[];[countryOfBirth:Afghanistan];[];[];[countryOfBirth:Albania];[];[];[countryOfBirth:Algeria];[];[];[];[];[];[]
MR158;CONJUNCTIVE_CONTRACT;Test-06;10;2;10;[citizenship, countryOfBirth, confederation, dayBirth, monthBirth, yearBirth, minAge, maxAge, minYear, minHeight];[];[citizenship, confederation, countryOfBirth, dayBirth, maxAge, minHeight, minYear, monthBirth];[];[];[minAge, yearBirth];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR155;CONJUNCTIVE_CONTRACT;Test-06;10;6;10;[citizenship, countryOfBirth, confederation, dayBirth, monthBirth, yearBirth, minAge, maxAge, minYear, minHeight];[];[minHeight];[];[];[dayBirth, minYear, monthBirth, yearBirth];[];[];[countryOfBirth];[];[];[confederation];[];[];[maxAge];[];[];[citizenship, minAge];[]
MR378;EQUIVALENCE_EXTEND;Test-13;10;2;3;[exactSearch, citizenship, secondCitizenship, countryOfBirth, confederation, dayBirth, monthBirth, minAge, maxAge, minHeight];[maxYear:2006];[];[];[maxHeight:220, minYear:1850];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR141;DISJOINT_EXTEND;Test-05;8;3;3;[placeOfBirth, exactSearch, citizenship, secondCitizenship:Spain, confederation, yearBirth, minAge, maxYear];[];[];[secondCitizenship:Haiti];[];[];[secondCitizenship:Afghanistan];[];[];[secondCitizenship:Albania];[];[];[];[];[];[];[];[];[]
MR333;CONJUNCTIVE_CONTRACT;Test-12;13;3;13;[placeOfBirth, secondCitizenship, countryOfBirth, confederation, dayBirth, monthBirth, yearBirth, minAge, maxAge, minYear, maxYear, minHeight, maxHeight];[];[confederation, countryOfBirth, maxAge, maxHeight, maxYear, minAge, minHeight, minYear, monthBirth, placeOfBirth, secondCitizenship];[];[];[dayBirth];[];[];[yearBirth];[];[];[];[];[];[];[];[];[];[]
MR262;CONJUNCTIVE_EXTEND;Test-09;10;4;5;[placeOfBirth, exactSearch, citizenship, countryOfBirth, dayBirth, monthBirth, maxAge, maxYear, minHeight, maxHeight];[minAge, minYear];[];[];[confederation];[];[];[secondCitizenship];[];[];[yearBirth];[];[];[];[];[];[];[];[]
MR235;CONJUNCTIVE_EXTEND;Test-08;10;2;5;[placeOfBirth, citizenship, confederation, monthBirth, yearBirth, minAge, maxAge, minYear, maxYear, minHeight];[dayBirth, exactSearch, maxHeight, secondCitizenship];[];[];[countryOfBirth];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR509;CONJUNCTIVE_CONTRACT;Test-18;10;5;10;[placeOfBirth, citizenship, secondCitizenship, countryOfBirth, confederation, yearBirth, minAge, maxAge, minHeight, maxHeight];[];[citizenship, confederation, countryOfBirth, minAge];[];[];[minHeight];[];[];[maxAge];[];[];[maxHeight];[];[];[placeOfBirth, secondCitizenship, yearBirth];[];[];[];[]
MR352;CONJUNCTIVE_CONTRACT;Test-13;10;2;10;[exactSearch, citizenship, secondCitizenship, countryOfBirth, confederation, dayBirth, monthBirth, minAge, maxAge, minHeight];[];[citizenship, confederation, countryOfBirth, dayBirth, exactSearch, maxAge, minAge, monthBirth, secondCitizenship];[];[];[minHeight];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR125;CONJUNCTIVE_CONTRACT;Test-05;8;3;8;[placeOfBirth, exactSearch, citizenship, secondCitizenship, confederation, yearBirth, minAge, maxYear];[];[maxYear];[];[];[confederation, exactSearch, placeOfBirth, secondCitizenship, yearBirth];[];[];[citizenship, minAge];[];[];[];[];[];[];[];[];[];[]
MR94;CONJUNCTIVE_CONTRACT;Test-04;9;4;9;[placeOfBirth, exactSearch, secondCitizenship, countryOfBirth, minAge, maxAge, minYear, maxYear, maxHeight];[];[countryOfBirth, exactSearch, maxAge, maxHeight, minAge];[];[];[secondCitizenship];[];[];[maxYear, minYear];[];[];[placeOfBirth];[];[];[];[];[];[];[]
MR570;CONJUNCTIVE_EXTEND;Test-20;12;1;3;[placeOfBirth, exactSearch, citizenship, secondCitizenship, countryOfBirth, confederation, monthBirth, maxAge, minYear, maxYear, minHeight, maxHeight];[dayBirth, minAge, yearBirth];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR127;CONJUNCTIVE_EXTEND;Test-05;8;2;7;[placeOfBirth, exactSearch, citizenship, secondCitizenship, confederation, yearBirth, minAge, maxYear];[countryOfBirth, dayBirth, maxAge, maxHeight, minHeight, monthBirth];[];[];[minYear];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR196;CONJUNCTIVE_EXTEND;Test-07;9;4;6;[exactSearch, citizenship, secondCitizenship, confederation, dayBirth, yearBirth, minYear, minHeight, maxHeight];[maxAge, minAge, monthBirth];[];[];[maxYear];[];[];[placeOfBirth];[];[];[countryOfBirth];[];[];[];[];[];[];[];[]
MR455;CONJUNCTIVE_EXTEND;Test-16;9;4;6;[placeOfBirth, exactSearch, citizenship, countryOfBirth, monthBirth, yearBirth, minYear, maxYear, maxHeight];[dayBirth];[];[];[minAge, minHeight];[];[];[confederation];[];[];[maxAge, secondCitizenship];[];[];[];[];[];[];[];[]
MR307;CONJUNCTIVE_CONTRACT;Test-11;9;3;9;[secondCitizenship, countryOfBirth, dayBirth, monthBirth, minAge, maxAge, minYear, maxYear, maxHeight];[];[monthBirth];[];[];[countryOfBirth, dayBirth, maxAge, maxHeight, maxYear, minAge, secondCitizenship];[];[];[minYear];[];[];[];[];[];[];[];[];[];[]
MR320;CONJUNCTIVE_EXTEND;Test-11;9;2;6;[secondCitizenship, countryOfBirth, dayBirth, monthBirth, minAge, maxAge, minYear, maxYear, maxHeight];[citizenship, exactSearch, minHeight, placeOfBirth, yearBirth];[];[];[confederation];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR38;CONJUNCTIVE_CONTRACT;Test-02;12;3;12;[placeOfBirth, citizenship, secondCitizenship, countryOfBirth, confederation, dayBirth, monthBirth, yearBirth, maxAge, maxYear, minHeight, maxHeight];[];[placeOfBirth];[];[];[confederation, maxYear];[];[];[citizenship, countryOfBirth, dayBirth, maxAge, maxHeight, minHeight, monthBirth, secondCitizenship, yearBirth];[];[];[];[];[];[];[];[];[];[]
MR450;CONJUNCTIVE_CONTRACT;Test-16;9;3;9;[placeOfBirth, exactSearch, citizenship, countryOfBirth, monthBirth, yearBirth, minYear, maxYear, maxHeight];[];[citizenship, exactSearch, maxHeight, maxYear, minYear, placeOfBirth, yearBirth];[];[];[monthBirth];[];[];[countryOfBirth];[];[];[];[];[];[];[];[];[];[]
MR406;CONJUNCTIVE_EXTEND;Test-14;10;3;5;[placeOfBirth, citizenship, countryOfBirth, dayBirth, yearBirth, minAge, minYear, maxYear, minHeight, maxHeight];[exactSearch, maxAge, monthBirth];[];[];[confederation];[];[];[secondCitizenship];[];[];[];[];[];[];[];[];[];[];[]
MR77;CONJUNCTIVE_EXTEND;Test-03;9;3;6;[placeOfBirth, confederation, dayBirth, monthBirth, minAge, minYear, maxYear, minHeight, maxHeight];[citizenship, maxAge];[];[];[countryOfBirth, secondCitizenship, yearBirth];[];[];[exactSearch];[];[];[];[];[];[];[];[];[];[];[]
MR421;CONJUNCTIVE_CONTRACT;Test-15;10;4;10;[citizenship, secondCitizenship, countryOfBirth, confederation, monthBirth, yearBirth, minAge, minYear, maxYear, maxHeight];[];[citizenship, confederation];[];[];[maxHeight, maxYear, monthBirth, secondCitizenship, yearBirth];[];[];[minAge];[];[];[countryOfBirth, minYear];[];[];[];[];[];[];[]
MR369;CONJUNCTIVE_EXTEND;Test-13;10;4;5;[exactSearch, citizenship, secondCitizenship, countryOfBirth, confederation, dayBirth, monthBirth, minAge, maxAge, minHeight];[maxHeight];[];[];[yearBirth];[];[];[minYear, placeOfBirth];[];[];[maxYear];[];[];[];[];[];[];[];[]
MR9;CONJUNCTIVE_CONTRACT;Test-01;10;2;10;[exactSearch, citizenship, secondCitizenship, countryOfBirth, dayBirth, monthBirth, yearBirth, minAge, maxAge, minYear];[];[citizenship, exactSearch, maxAge];[];[];[countryOfBirth, dayBirth, minAge, minYear, monthBirth, secondCitizenship, yearBirth];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR6;CONJUNCTIVE_CONTRACT;Test-01;10;4;10;[exactSearch, citizenship, secondCitizenship, countryOfBirth, dayBirth, monthBirth, yearBirth, minAge, maxAge, minYear];[];[countryOfBirth, exactSearch, maxAge, minAge, monthBirth, yearBirth];[];[];[dayBirth];[];[];[citizenship, minYear];[];[];[secondCitizenship];[];[];[];[];[];[];[]
MR294;CONJUNCTIVE_EXTEND;Test-10;9;3;6;[placeOfBirth, secondCitizenship, countryOfBirth, confederation, monthBirth, yearBirth, maxAge, minHeight, maxHeight];[citizenship, exactSearch, minAge, minYear];[];[];[maxYear];[];[];[dayBirth];[];[];[];[];[];[];[];[];[];[];[]
MR51;CONJUNCTIVE_EXTEND;Test-02;12;2;3;[placeOfBirth, citizenship, secondCitizenship, countryOfBirth, confederation, dayBirth, monthBirth, yearBirth, maxAge, maxYear, minHeight, maxHeight];[exactSearch, minYear];[];[];[minAge];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR567;CONJUNCTIVE_CONTRACT;Test-20;12;3;12;[placeOfBirth, exactSearch, citizenship, secondCitizenship, countryOfBirth, confederation, monthBirth, maxAge, minYear, maxYear, minHeight, maxHeight];[];[citizenship, confederation, countryOfBirth, exactSearch, maxAge, maxHeight, maxYear, placeOfBirth, secondCitizenship];[];[];[minYear, monthBirth];[];[];[minHeight];[];[];[];[];[];[];[];[];[];[]
MR209;CONJUNCTIVE_CONTRACT;Test-08;10;3;10;[placeOfBirth, citizenship, confederation, monthBirth, yearBirth, minAge, maxAge, minYear, maxYear, minHeight];[];[minAge, minHeight, monthBirth];[];[];[minYear, yearBirth];[];[];[citizenship, confederation, maxAge, maxYear, placeOfBirth];[];[];[];[];[];[];[];[];[];[]
MR539;CONJUNCTIVE_CONTRACT;Test-19;12;4;12;[placeOfBirth, citizenship, secondCitizenship, confederation, monthBirth, yearBirth, minAge, maxAge, minYear, maxYear, minHeight, maxHeight];[];[maxAge, maxYear, minAge, placeOfBirth, yearBirth];[];[];[confederation, minHeight, minYear, secondCitizenship];[];[];[citizenship];[];[];[maxHeight, monthBirth];[];[];[];[];[];[];[]
MR312;CONJUNCTIVE_CONTRACT;Test-11;9;5;9;[secondCitizenship, countryOfBirth, dayBirth, monthBirth, minAge, maxAge, minYear, maxYear, maxHeight];[];[dayBirth, maxAge, minAge];[];[];[countryOfBirth];[];[];[maxHeight, monthBirth];[];[];[minYear];[];[];[maxYear, secondCitizenship];[];[];[];[]
MR256;CONJUNCTIVE_EXTEND;Test-09;10;3;5;[placeOfBirth, exactSearch, citizenship, countryOfBirth, dayBirth, monthBirth, maxAge, maxYear, minHeight, maxHeight];[minYear, secondCitizenship, yearBirth];[];[];[confederation];[];[];[minAge];[];[];[];[];[];[];[];[];[];[];[]
MR445;CONJUNCTIVE_CONTRACT;Test-16;9;3;9;[placeOfBirth, exactSearch, citizenship, countryOfBirth, monthBirth, yearBirth, minYear, maxYear, maxHeight];[];[countryOfBirth, maxHeight, maxYear, minYear, monthBirth, placeOfBirth, yearBirth];[];[];[citizenship];[];[];[exactSearch];[];[];[];[];[];[];[];[];[];[]
MR477;CONJUNCTIVE_CONTRACT;Test-17;8;1;8;[exactSearch, secondCitizenship, dayBirth, yearBirth, maxAge, minYear, maxYear, minHeight];[];[dayBirth, exactSearch, maxAge, maxYear, minHeight, minYear, secondCitizenship, yearBirth];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR190;CONJUNCTIVE_CONTRACT;Test-07;9;3;9;[exactSearch, citizenship, secondCitizenship, confederation, dayBirth, yearBirth, minYear, minHeight, maxHeight];[];[citizenship, confederation, dayBirth, minHeight, secondCitizenship];[];[];[maxHeight, minYear, yearBirth];[];[];[exactSearch];[];[];[];[];[];[];[];[];[];[]
MR398;CONJUNCTIVE_EXTEND;Test-14;10;1;5;[placeOfBirth, citizenship, countryOfBirth, dayBirth, yearBirth, minAge, minYear, maxYear, minHeight, maxHeight];[confederation, exactSearch, maxAge, monthBirth, secondCitizenship];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR488;CONJUNCTIVE_EXTEND;Test-17;8;3;7;[exactSearch, secondCitizenship, dayBirth, yearBirth, maxAge, minYear, maxYear, minHeight];[citizenship, countryOfBirth, minAge, monthBirth, placeOfBirth];[];[];[maxHeight];[];[];[confederation];[];[];[];[];[];[];[];[];[];[];[]
MR285;CONJUNCTIVE_EXTEND;Test-10;9;3;6;[placeOfBirth, secondCitizenship, countryOfBirth, confederation, monthBirth, yearBirth, maxAge, minHeight, maxHeight];[minYear];[];[];[citizenship, dayBirth, exactSearch, maxYear];[];[];[minAge];[];[];[];[];[];[];[];[];[];[];[]
MR472;EQUIVALENCE_EXTEND;Test-16;9;1;3;[placeOfBirth, exactSearch, citizenship, countryOfBirth, monthBirth, yearBirth, minYear, maxYear, maxHeight];[maxAge:150, minAge:0, minHeight:0];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR273;CONJUNCTIVE_CONTRACT;Test-10;9;2;9;[placeOfBirth, secondCitizenship, countryOfBirth, confederation, monthBirth, yearBirth, maxAge, minHeight, maxHeight];[];[countryOfBirth, maxAge, minHeight, placeOfBirth, secondCitizenship];[];[];[confederation, maxHeight, monthBirth, yearBirth];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR408;DISJOINT_EXTEND;Test-14;10;6;6;[placeOfBirth, citizenship, countryOfBirth:Germany, dayBirth, yearBirth, minAge, minYear, maxYear, minHeight, maxHeight];[];[];[countryOfBirth:Haiti];[];[];[countryOfBirth:Afghanistan];[];[];[countryOfBirth:Albania];[];[];[countryOfBirth:Algeria];[];[];[countryOfBirth:American Samoa];[];[];[countryOfBirth:American Virgin Islands]
MR392;CONJUNCTIVE_CONTRACT;Test-14;10;2;10;[placeOfBirth, citizenship, countryOfBirth, dayBirth, yearBirth, minAge, minYear, maxYear, minHeight, maxHeight];[];[citizenship, maxHeight, minHeight];[];[];[countryOfBirth, dayBirth, maxYear, minAge, minYear, placeOfBirth, yearBirth];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR10;CONJUNCTIVE_CONTRACT;Test-01;10;2;10;[exactSearch, citizenship, secondCitizenship, countryOfBirth, dayBirth, monthBirth, yearBirth, minAge, maxAge, minYear];[];[citizenship, countryOfBirth, dayBirth, exactSearch, maxAge, minYear, monthBirth, yearBirth];[];[];[minAge, secondCitizenship];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR220;CONJUNCTIVE_CONTRACT;Test-08;10;3;10;[placeOfBirth, citizenship, confederation, monthBirth, yearBirth, minAge, maxAge, minYear, maxYear, minHeight];[];[citizenship, confederation, maxYear, minHeight, monthBirth, placeOfBirth, yearBirth];[];[];[minYear];[];[];[maxAge, minAge];[];[];[];[];[];[];[];[];[];[]
MR254;CONJUNCTIVE_CONTRACT;Test-09;10;5;10;[placeOfBirth, exactSearch, citizenship, countryOfBirth, dayBirth, monthBirth, maxAge, maxYear, minHeight, maxHeight];[];[countryOfBirth, monthBirth];[];[];[citizenship, exactSearch, maxHeight];[];[];[minHeight];[];[];[dayBirth, maxAge, placeOfBirth];[];[];[maxYear];[];[];[];[]
MR76;CONJUNCTIVE_EXTEND;Test-03;9;1;6;[placeOfBirth, confederation, dayBirth, monthBirth, minAge, minYear, maxYear, minHeight, maxHeight];[citizenship, countryOfBirth, exactSearch, maxAge, secondCitizenship, yearBirth];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR224;CONJUNCTIVE_EXTEND;Test-08;10;3;5;[placeOfBirth, citizenship, confederation, monthBirth, yearBirth, minAge, maxAge, minYear, maxYear, minHeight];[dayBirth];[];[];[countryOfBirth, exactSearch, maxHeight];[];[];[secondCitizenship];[];[];[];[];[];[];[];[];[];[];[]
MR173;DISJOINT_EXTEND;Test-06;10;2;2;[citizenship:Spain, countryOfBirth, confederation, dayBirth, monthBirth, yearBirth, minAge, maxAge, minYear, minHeight];[];[];[citizenship:Haiti];[];[];[citizenship:Afghanistan];[];[];[];[];[];[];[];[];[];[];[];[]
MR257;CONJUNCTIVE_EXTEND;Test-09;10;3;5;[placeOfBirth, exactSearch, citizenship, countryOfBirth, dayBirth, monthBirth, maxAge, maxYear, minHeight, maxHeight];[confederation];[];[];[minAge, secondCitizenship, yearBirth];[];[];[minYear];[];[];[];[];[];[];[];[];[];[];[]
